timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-02-05 13:00:00,98057.62000000,98683.82000000,97941.60000000,98570.01000000,801.11162000,1738763999999,78762794.17232800,126787,391.79564000,38538182.80678120,0
2025-02-05 14:00:00,98570.00000000,99149.00000000,98121.81000000,98292.27000000,1394.10911000,1738767599999,137567322.05118520,268144,687.97044000,67908159.43055120,0
2025-02-05 15:00:00,98292.27000000,98550.00000000,97734.69000000,98116.24000000,1705.48267000,1738771199999,167331067.82617790,298604,665.57011000,65330583.65344600,0
2025-02-05 16:00:00,98116.24000000,98277.02000000,97326.99000000,97974.01000000,1327.04092000,1738774799999,129776846.83751930,315172,681.07181000,66615455.47527200,0
2025-02-05 17:00:00,97974.01000000,98256.36000000,97349.98000000,97550.74000000,1048.82805000,1738778399999,102426993.15357660,236728,378.69587000,36985797.46513450,0
2025-02-05 18:00:00,97550.12000000,97700.00000000,96517.22000000,96723.66000000,1407.67838000,1738781999999,136624334.17597690,273917,601.32665000,58348780.83285890,0
2025-02-05 19:00:00,96723.66000000,97519.54000000,96500.00000000,97370.00000000,1038.45413000,1738785599999,100779032.90111980,192075,520.56485000,50517004.96659230,0
2025-02-05 20:00:00,97370.00000000,97706.37000000,96870.39000000,97323.39000000,1258.92036000,1738789199999,122664489.31991860,197693,518.54293000,50527148.50494020,0
2025-02-05 21:00:00,97323.40000000,97532.61000000,96769.23000000,96904.11000000,1234.05224000,1738792799999,119982177.11116560,143022,344.18546000,33460108.88626320,0
2025-02-05 22:00:00,96904.11000000,97047.89000000,96241.12000000,96445.63000000,2445.99875000,1738796399999,236325958.50687470,218658,668.09857000,64554110.61196560,0
2025-02-05 23:00:00,96445.64000000,96853.57000000,96155.00000000,96612.43000000,878.84383000,1738799999999,84803304.82341630,166273,349.49800000,33732677.71387470,0
2025-02-06 00:00:00,96612.44000000,96999.26000000,96430.78000000,96826.96000000,983.47440000,1738803599999,95172744.66175870,191075,576.55404000,55803185.15518100,0
2025-02-06 01:00:00,96826.97000000,97218.84000000,96639.65000000,97159.68000000,631.64258000,1738807199999,61294577.02233550,145599,277.09462000,26888736.31147460,0
2025-02-06 02:00:00,97159.69000000,97458.02000000,97103.47000000,97364.08000000,505.10172000,1738810799999,49136282.25788170,107467,243.08577000,23647006.07419160,0
2025-02-06 03:00:00,97364.09000000,97493.07000000,97073.36000000,97355.67000000,431.93324000,1738814399999,42019110.88732310,73232,193.80262000,18853016.43034980,0
2025-02-06 04:00:00,97355.66000000,97860.85000000,97273.71000000,97617.01000000,450.85205000,1738817999999,44001479.07584790,90872,269.01677000,26257101.85462790,0
2025-02-06 05:00:00,97617.02000000,97885.99000000,97600.00000000,97831.47000000,382.19163000,1738821599999,37345593.61893800,49210,176.16390000,17215111.57311850,0
2025-02-06 06:00:00,97831.47000000,98436.61000000,97704.00000000,98386.89000000,681.94765000,1738825199999,66926225.82544720,112475,369.56224000,36272284.31611080,0
2025-02-06 07:00:00,98386.90000000,98386.90000000,98012.73000000,98195.61000000,560.46930000,1738828799999,55017635.70390750,75266,170.14462000,16702404.94300910,0
2025-02-06 08:00:00,98195.60000000,98321.84000000,97910.01000000,98128.43000000,415.07048000,1738832399999,40724074.61783390,81241,191.60735000,18799745.84865730,0
2025-02-06 09:00:00,98128.42000000,98725.16000000,98110.70000000,98614.41000000,732.24998000,1738835999999,72155977.27539230,109550,391.60825000,38585390.87160230,0
2025-02-06 10:00:00,98614.40000000,99040.00000000,98614.40000000,99013.30000000,796.00614000,1738839599999,78667824.60200110,117186,482.68968000,47705677.12885270,0
2025-02-06 11:00:00,99013.30000000,99120.00000000,98405.00000000,98877.99000000,786.10715000,1738843199999,77658076.46993550,143802,359.15540000,35487167.10945330,0
2025-02-06 12:00:00,98877.99000000,99040.09000000,98283.45000000,98346.09000000,860.66993000,1738846799999,84864336.09355770,154197,337.99462000,33321797.30339170,0
2025-02-06 13:00:00,98346.09000000,98783.40000000,98166.70000000,98604.50000000,908.47146000,1738850399999,89454846.14008300,170963,479.26000000,47201406.13706040,0
2025-02-06 14:00:00,98604.50000000,98924.09000000,97795.76000000,97835.98000000,1875.16497000,1738853999999,184317041.67822170,378395,979.28684000,96291263.14132880,0
2025-02-06 15:00:00,97835.98000000,98064.34000000,96930.17000000,97333.09000000,2557.26573000,1738857599999,249167944.50190150,467960,1213.24908000,118219490.28456910,0
2025-02-06 16:00:00,97333.09000000,97547.71000000,96400.00000000,96586.96000000,1720.11273000,1738861199999,166733893.32379210,321206,705.08757000,68380236.09531990,0
2025-02-06 17:00:00,96586.96000000,97188.16000000,96340.81000000,96715.35000000,1010.11114000,1738864799999,97682082.57692450,203406,525.15431000,50787447.50064860,0
2025-02-06 18:00:00,96715.35000000,96837.19000000,95888.00000000,96316.84000000,1582.11331000,1738868399999,152387766.44441430,273501,789.57736000,76063834.69544200,0
2025-02-06 19:00:00,96316.83000000,96945.85000000,95676.64000000,95983.00000000,1722.22240000,1738871999999,165718238.44001140,291959,812.34639000,78195701.37877900,0
2025-02-06 20:00:00,95982.99000000,97093.50000000,95800.00000000,96926.63000000,1109.34467000,1738875599999,107032896.56316880,229769,589.51993000,56868510.42843030,0
2025-02-06 21:00:00,96926.63000000,96944.16000000,96093.35000000,96807.43000000,1623.48129000,1738879199999,156827347.87793070,204904,524.45754000,50662187.22616000,0
2025-02-06 22:00:00,96807.43000000,96959.99000000,96154.70000000,96959.99000000,682.05363000,1738882799999,65801412.95596270,134561,382.94350000,36949776.71434370,0
2025-02-06 23:00:00,96959.99000000,96959.99000000,96202.98000000,96554.35000000,507.14647000,1738886399999,48964512.60298930,115011,222.16809000,21453160.85390650,0
2025-02-07 00:00:00,96554.35000000,96928.00000000,96409.65000000,96507.75000000,899.43427000,1738889999999,86974391.12243550,164784,363.12347000,35109207.15916180,0
2025-02-07 01:00:00,96507.76000000,97805.60000000,96505.33000000,97404.01000000,938.87169000,1738893599999,91252832.70707350,183674,566.77514000,55108923.93438150,0
2025-02-07 02:00:00,97404.01000000,97621.59000000,97047.59000000,97575.85000000,921.02017000,1738897199999,89715881.92627840,171431,472.01451000,45982512.48726410,0
2025-02-07 03:00:00,97575.86000000,97772.00000000,97250.00000000,97444.04000000,397.34967000,1738900799999,38740157.20686030,99166,192.62112000,18783266.20999580,0
2025-02-07 04:00:00,97444.04000000,97883.12000000,97383.63000000,97434.79000000,358.25754000,1738904399999,34975688.41031060,101295,172.97985000,16890269.19566890,0
2025-02-07 05:00:00,97434.79000000,97543.42000000,97142.13000000,97338.20000000,422.13585000,1738907999999,41075050.55760150,84335,126.43564000,12307676.34342690,0
2025-02-07 06:00:00,97338.20000000,97362.53000000,96566.00000000,96746.87000000,944.72455000,1738911599999,91485917.19212920,180940,375.36301000,36351903.33782120,0
2025-02-07 07:00:00,96746.87000000,97213.54000000,96645.45000000,96757.05000000,748.38174000,1738915199999,72506499.47229730,141152,365.61374000,35422635.07427430,0
2025-02-07 08:00:00,96757.04000000,97258.76000000,96613.24000000,97021.47000000,723.04148000,1738918799999,70092152.84014690,132452,369.90391000,35858987.13929170,0
2025-02-07 09:00:00,97021.47000000,97388.00000000,97021.47000000,97295.23000000,557.76092000,1738922399999,54253929.79648850,90099,294.49161000,28645489.98145290,0
2025-02-07 10:00:00,97295.24000000,97486.05000000,97248.22000000,97261.51000000,390.17165000,1738925999999,37994056.10078240,97044,175.47813000,17089718.64120320,0
2025-02-07 11:00:00,97261.52000000,97750.00000000,97261.51000000,97750.00000000,552.57830000,1738929599999,53948726.75437180,79866,336.85767000,32892801.23709200,0
2025-02-07 12:00:00,97749.99000000,98085.85000000,97500.00000000,97963.58000000,865.98738000,1738933199999,84701370.74631240,100332,490.64963000,47994805.12830160,0
2025-02-07 13:00:00,97963.58000000,98862.38000000,97165.51000000,98828.01000000,2502.91288000,1738936799999,245623850.13680480,283931,1350.01469000,132565652.28254500,0
2025-02-07 14:00:00,98828.01000000,100137.99000000,98688.00000000,99710.92000000,3730.76190000,1738940399999,371665409.67837010,495125,1954.62929000,194643173.28092430,0
2025-02-07 15:00:00,99710.91000000,99710.91000000,97616.27000000,98283.98000000,5294.68336000,1738943999999,521807448.98093140,649196,2234.59460000,220223655.97381350,0
2025-02-07 16:00:00,98283.98000000,98563.55000000,97638.29000000,97827.66000000,2962.02555000,1738947599999,290428829.01037630,407161,1473.20963000,144512703.21158500,0
2025-02-07 17:00:00,97827.67000000,98166.67000000,97145.81000000,97434.78000000,1557.74255000,1738951199999,152009646.56030450,395846,704.83469000,68784758.49561260,0
2025-02-07 18:00:00,97434.79000000,98353.10000000,97300.01000000,97751.99000000,932.05680000,1738954799999,91253450.04869820,214046,478.53644000,46848313.45877510,0
2025-02-07 19:00:00,97752.00000000,97831.99000000,96856.78000000,96898.56000000,1307.40157000,1738958399999,127271655.57473140,184866,654.43379000,63723184.00654410,0
2025-02-07 20:00:00,96898.56000000,96944.10000000,95620.34000000,95764.31000000,2130.34759000,1738961999999,204938551.19671590,321794,801.99739000,77143295.30626090,0
2025-02-07 21:00:00,95764.30000000,96174.79000000,95693.75000000,96011.42000000,1332.88857000,1738965599999,127821796.74968420,179029,712.35765000,68312272.95241050,0
2025-02-07 22:00:00,96011.43000000,96100.86000000,95632.23000000,96062.76000000,682.10739000,1738969199999,65331591.49460490,143279,270.17729000,25883103.08831040,0
2025-02-07 23:00:00,96062.77000000,96518.16000000,95866.80000000,96506.80000000,641.57728000,1738972799999,61723550.40952420,111613,312.26081000,30036280.63373460,0
2025-02-08 00:00:00,96506.80000000,96851.48000000,96335.42000000,96650.14000000,562.29789000,1738976399999,54325432.65676860,124297,261.64116000,25274564.36668980,0
2025-02-08 01:00:00,96650.15000000,96789.57000000,96395.12000000,96509.20000000,689.19360000,1738979999999,66583014.33909930,104339,206.20831000,19928595.34958430,0
2025-02-08 02:00:00,96509.20000000,96818.33000000,96399.12000000,96751.01000000,455.40440000,1738983599999,43986329.77454240,77020,144.23270000,13933768.93411510,0
2025-02-08 03:00:00,96751.02000000,96880.00000000,96542.02000000,96699.23000000,299.48534000,1738987199999,28968883.09868030,62565,135.57153000,13113250.96553270,0
2025-02-08 04:00:00,96699.24000000,96699.24000000,96222.00000000,96300.01000000,418.74542000,1738990799999,40385425.38191590,74257,151.64281000,14626979.45764640,0
2025-02-08 05:00:00,96300.01000000,96369.45000000,96064.61000000,96211.08000000,426.23813000,1738994399999,41012850.92681240,90287,208.07077000,20024772.76332350,0
2025-02-08 06:00:00,96211.08000000,96224.00000000,95853.90000000,95994.55000000,417.26990000,1738997999999,40091613.87836300,64633,157.48250000,15133345.35108470,0
2025-02-08 07:00:00,95994.56000000,96318.80000000,95785.09000000,96209.92000000,527.23259000,1739001599999,50653313.46906730,86260,284.05352000,27291948.38336300,0
2025-02-08 08:00:00,96209.92000000,96293.48000000,95879.69000000,95893.84000000,419.39566000,1739005199999,40283013.42977740,62025,207.91764000,19972324.58562990,0
2025-02-08 09:00:00,95893.84000000,96201.86000000,95893.83000000,96163.05000000,224.77228000,1739008799999,21594533.50926220,44306,151.59268000,14562542.05528960,0
2025-02-08 10:00:00,96163.05000000,96289.00000000,96010.52000000,96050.64000000,268.26864000,1739012399999,25800740.98211000,61024,134.70794000,12956678.13353050,0
2025-02-08 11:00:00,96050.63000000,96120.66000000,95865.71000000,96120.00000000,251.58047000,1739015999999,24146248.49383920,59294,112.52957000,10801427.52629550,0
2025-02-08 12:00:00,96120.00000000,96270.28000000,95864.93000000,96059.24000000,539.02009000,1739019599999,51776198.44089990,76816,241.97595000,23246957.76622200,0
2025-02-08 13:00:00,96059.25000000,96517.52000000,96011.58000000,96246.70000000,669.24464000,1739023199999,64406093.83021640,80475,440.16621000,42355383.65386400,0
2025-02-08 14:00:00,96246.69000000,96376.60000000,95950.22000000,96091.34000000,722.98440000,1739026799999,69493739.29919000,96817,205.79580000,19777545.08328040,0
2025-02-08 15:00:00,96091.34000000,96200.04000000,95688.00000000,95843.74000000,568.28343000,1739030399999,54478088.22080170,95600,224.16665000,21487850.05808680,0
2025-02-08 16:00:00,95843.74000000,96132.08000000,95749.88000000,96132.07000000,404.70549000,1739033999999,38831633.41718240,86516,209.98935000,20148825.77818210,0
2025-02-08 17:00:00,96132.07000000,96391.03000000,96132.07000000,96377.71000000,498.44753000,1739037599999,47989171.41187040,90782,265.71662000,25584457.44421080,0
2025-02-08 18:00:00,96377.71000000,96526.59000000,96235.23000000,96512.00000000,353.52885000,1739041199999,34085438.47197140,66746,192.42113000,18554020.00733180,0
2025-02-08 19:00:00,96512.00000000,96750.00000000,96399.27000000,96579.99000000,279.95367000,1739044799999,27039958.49204230,58626,133.27011000,12872717.37696390,0
2025-02-08 20:00:00,96579.99000000,96638.89000000,96358.50000000,96455.92000000,264.21148000,1739048399999,25481036.91299320,52758,97.23387000,9377566.91708010,0
2025-02-08 21:00:00,96455.92000000,96600.00000000,96360.00000000,96527.36000000,224.76729000,1739051999999,21684595.52251450,46206,78.51361000,7574617.68372950,0
2025-02-08 22:00:00,96527.37000000,96712.00000000,96388.88000000,96473.90000000,286.06330000,1739055599999,27619276.40442240,45007,111.90036000,10802207.93330510,0
2025-02-08 23:00:00,96473.91000000,96687.02000000,96430.43000000,96444.74000000,376.14845000,1739059199999,36323637.15152050,51236,93.72603000,9050417.33039960,0
2025-02-09 00:00:00,96444.75000000,96584.91000000,96360.14000000,96568.00000000,346.91772000,1739062799999,33466867.71571310,56156,119.97938000,11574863.48205560,0
2025-02-09 01:00:00,96568.01000000,96992.37000000,96484.00000000,96992.36000000,532.69426000,1739066399999,51549737.91137150,67188,255.52833000,24730087.51106880,0
2025-02-09 02:00:00,96992.36000000,97042.59000000,96687.81000000,96727.31000000,434.32910000,1739069999999,42077225.20317150,74794,187.70015000,18184658.19423540,0
2025-02-09 03:00:00,96727.32000000,97300.00000000,96690.31000000,97300.00000000,750.43192000,1739073599999,72828738.49025560,106179,486.16545000,47189732.26963780,0
2025-02-09 04:00:00,97299.99000000,97323.09000000,96964.14000000,97220.59000000,401.46362000,1739077199999,39006582.28290930,57783,236.58277000,22988270.41325380,0
2025-02-09 05:00:00,97220.58000000,97227.39000000,97000.00000000,97029.28000000,222.88816000,1739080799999,21641899.24134800,33166,89.79857000,8718455.82399220,0
2025-02-09 06:00:00,97029.28000000,97068.04000000,96777.77000000,97005.89000000,288.62500000,1739084399999,27975139.10571710,50185,107.28950000,10398955.47977930,0
2025-02-09 07:00:00,97005.89000000,97127.94000000,96932.88000000,97057.83000000,217.20888000,1739087999999,21076723.22912210,45523,120.53428000,11696130.30930370,0
2025-02-09 08:00:00,97057.83000000,97294.46000000,97055.55000000,97086.00000000,333.14767000,1739091599999,32377701.96006470,54305,183.30160000,17815064.96651310,0
2025-02-09 09:00:00,97086.00000000,97086.00000000,96898.05000000,96924.53000000,428.91316000,1739095199999,41589191.20607500,58504,142.33508000,13801234.86154590,0
2025-02-09 10:00:00,96924.53000000,96924.53000000,96656.79000000,96762.01000000,525.83504000,1739098799999,50899148.28639190,67733,199.04820000,19266079.74643060,0
2025-02-09 11:00:00,96762.01000000,97020.00000000,96509.96000000,96554.01000000,522.89259000,1739102399999,50595895.08698280,76656,266.00435000,25737079.06822670,0
2025-02-09 12:00:00,96554.01000000,96703.99000000,96314.30000000,96535.26000000,612.90916000,1739105999999,59171089.79542960,81827,338.96472000,32728001.48138680,0
2025-02-09 13:00:00,96535.27000000,96544.63000000,95800.01000000,95877.92000000,1129.42710000,1739109599999,108594146.08044150,120500,336.75410000,32386291.43823860,0
2025-02-09 14:00:00,95877.93000000,96305.30000000,95700.00000000,96127.73000000,847.92385000,1739113199999,81441991.13031330,108553,401.59459000,38573328.07255030,0
2025-02-09 15:00:00,96127.51000000,96653.06000000,96109.93000000,96488.15000000,625.59676000,1739116799999,60330031.17401770,96584,364.11624000,35108439.36215480,0
2025-02-09 16:00:00,96488.14000000,96545.65000000,96326.96000000,96442.16000000,413.88468000,1739120399999,39921732.02015680,77360,221.33507000,21348610.06287880,0
2025-02-09 17:00:00,96442.16000000,96567.80000000,95900.00000000,96171.17000000,549.43351000,1739123999999,52861814.74822860,109107,213.32621000,20524517.09626540,0
2025-02-09 18:00:00,96171.18000000,96281.45000000,95982.00000000,96212.00000000,248.89382000,1739127599999,23921316.79177970,72877,139.43725000,13401520.32289400,0
2025-02-09 19:00:00,96212.00000000,96273.63000000,95888.88000000,96064.74000000,292.10619000,1739131199999,28055451.66955520,67792,146.57336000,14077147.04882860,0
2025-02-09 20:00:00,96064.73000000,96760.00000000,96048.81000000,96322.24000000,385.93272000,1739134799999,37207129.52717180,88442,213.27773000,20563669.52212640,0
2025-02-09 21:00:00,96322.23000000,96331.81000000,94713.00000000,95173.78000000,2070.22704000,1739138399999,197174689.86744080,281525,791.28429000,75347617.44924850,0
2025-02-09 22:00:00,95173.79000000,96464.77000000,94779.19000000,95831.64000000,1356.05815000,1739141999999,129645709.19198240,289047,765.59462000,73208827.87396300,0
2025-02-09 23:00:00,95830.19000000,96572.85000000,95722.22000000,96462.75000000,583.17603000,1739145599999,56085200.59515740,151406,337.20291000,32427016.31869810,0
2025-02-10 00:00:00,96462.75000000,97131.47000000,96452.09000000,96717.98000000,855.85027000,1739149199999,82908983.47366340,193825,444.07066000,43019688.93159870,0
2025-02-10 01:00:00,96717.99000000,96833.34000000,95256.00000000,95576.00000000,1127.48293000,1739152799999,108121326.46128850,235780,493.88141000,47332282.41509790,0
2025-02-10 02:00:00,95576.00000000,96070.36000000,95419.47000000,95798.82000000,1042.27393000,1739156399999,99726907.92349240,198135,490.18440000,46923821.53630750,0
2025-02-10 03:00:00,95798.83000000,97098.35000000,95762.00000000,96814.98000000,1416.36294000,1739159999999,136908597.33923490,230487,743.10957000,71767150.80137070,0
2025-02-10 04:00:00,96814.97000000,97170.00000000,96632.81000000,96935.46000000,632.94413000,1739163599999,61357358.43249560,113384,305.33671000,29605215.90929650,0
2025-02-10 05:00:00,96935.46000000,97640.02000000,96764.75000000,97015.26000000,1519.53410000,1739167199999,147633863.89799710,167022,716.36851000,69643594.46228570,0
2025-02-10 06:00:00,97015.26000000,97219.99000000,96800.00000000,97142.43000000,808.23303000,1739170799999,78435143.58981050,123762,408.51757000,39645136.42070330,0
2025-02-10 07:00:00,97142.43000000,97482.87000000,97108.88000000,97429.83000000,755.46407000,1739174399999,73504330.07943040,107556,394.59024000,38392993.43402400,0
2025-02-10 08:00:00,97429.83000000,97899.99000000,97358.79000000,97683.99000000,1238.61637000,1739177999999,121030556.94641210,140845,774.22893000,75660650.54771720,0
2025-02-10 09:00:00,97684.00000000,97880.33000000,97451.73000000,97664.78000000,659.22257000,1739181599999,64370077.86253710,79902,257.06394000,25107270.63537180,0
2025-02-10 10:00:00,97664.77000000,97954.69000000,97589.94000000,97728.29000000,1021.79544000,1739185199999,99925952.50140700,85737,421.73630000,41253489.04881790,0
2025-02-10 11:00:00,97728.29000000,97899.00000000,97599.88000000,97661.16000000,600.83887000,1739188799999,58740204.24761580,78937,288.29358000,28182224.78319150,0
2025-02-10 12:00:00,97661.15000000,97788.24000000,97180.55000000,97358.58000000,592.57733000,1739192399999,57758246.33630730,106500,249.47733000,24314001.42386690,0
2025-02-10 13:00:00,97358.59000000,98345.00000000,97356.03000000,98215.72000000,1115.72278000,1739195999999,109121744.02526310,171767,666.81088000,65243497.71200110,0
2025-02-10 14:00:00,98215.71000000,98312.00000000,97070.00000000,97270.64000000,1686.99088000,1739199599999,164635445.93725110,304996,695.52845000,67885005.32450420,0
2025-02-10 15:00:00,97270.65000000,97566.03000000,96866.66000000,97218.69000000,1141.04586000,1739203199999,110898232.77231590,232471,451.23245000,43856108.94555640,0
2025-02-10 16:00:00,97218.68000000,97380.00000000,96866.39000000,97300.75000000,941.39367000,1739206799999,91476799.50004510,186821,500.53189000,48656163.01995560,0
2025-02-10 17:00:00,97300.75000000,97516.10000000,96884.01000000,97500.00000000,584.34440000,1739210399999,56792021.38024690,187708,286.38828000,27835063.24919330,0
2025-02-10 18:00:00,97499.99000000,97557.02000000,97186.04000000,97549.99000000,749.86472000,1739213999999,73011853.65966000,137160,202.31893000,19700284.37412600,0
2025-02-10 19:00:00,97549.98000000,97643.29000000,97265.91000000,97376.00000000,509.73780000,1739217599999,49701928.83421700,107486,183.26994000,17871043.32154940,0
2025-02-10 20:00:00,97376.00000000,97489.78000000,97219.46000000,97331.95000000,521.01283000,1739221199999,50733677.13614090,84843,203.06369000,19769674.64771440,0
2025-02-10 21:00:00,97331.96000000,97378.57000000,97128.79000000,97375.81000000,562.27809000,1739224799999,54684644.18058750,59941,184.09210000,17903798.39455010,0
2025-02-10 22:00:00,97375.80000000,97490.71000000,97280.40000000,97390.26000000,248.77910000,1739228399999,24224456.52215750,54788,128.33007000,12494889.09928460,0
2025-02-10 23:00:00,97390.26000000,97449.06000000,97240.00000000,97430.82000000,240.50926000,1739231999999,23409699.62920910,86066,119.19746000,11602570.06693440,0
2025-02-11 00:00:00,97430.82000000,98149.92000000,97416.62000000,97783.12000000,680.58059000,1739235599999,66562624.68907070,182903,386.09640000,37757152.12193340,0
2025-02-11 01:00:00,97783.12000000,98100.00000000,97783.12000000,97994.23000000,505.79967000,1739239199999,49560282.93134630,121235,260.77344000,25550978.74065560,0
2025-02-11 02:00:00,97994.24000000,98098.00000000,97464.67000000,97764.00000000,533.86507000,1739242799999,52209157.82628410,133776,237.43245000,23218171.54102190,0
2025-02-11 03:00:00,97764.00000000,97766.88000000,97480.16000000,97607.30000000,304.67644000,1739246399999,29730606.19597260,79102,141.32385000,13790928.40907830,0
2025-02-11 04:00:00,97607.31000000,98193.74000000,97558.99000000,98064.93000000,495.20890000,1739249999999,48470406.46983850,107542,310.88584000,30427354.56339200,0
2025-02-11 05:00:00,98064.93000000,98478.42000000,98008.00000000,98412.24000000,896.14152000,1739253599999,88023898.18246050,126319,471.09642000,46272039.34578790,0
2025-02-11 06:00:00,98412.24000000,98476.00000000,98135.67000000,98424.33000000,555.33406000,1739257199999,54610523.32624430,86970,196.99827000,19368353.86486670,0
